3 5 7 8.01 14 16.01 19 21.01 23 27.01 28.01 29 30.01 34.01 37.02 38.06 39.01 40.01 46.01 49 50.01 53.01 20.01817 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 5 7 8.01 14 16.01 19 21.01 23 25 27.01 28.01 29 30.01 34.01 37.02 38.06 39.01 40.01 46.01 49 50.01 53.01 19.409 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 5 7 8.01 10 14 16.01 19 21.01 23 25 27.01 28.01 29 30.01 34.01 37.02 38.06 39.01 40.01 46.01 49 50.01 53.01 18.74387 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 5 7 8.01 10 14 16.01 19 21.01 23 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 46.01 49 50.01 53.01 17.90694 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 5 7 8.01 10 14 16.01 19 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 46.01 49 50.01 53.01 17.097 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 5 7 8.01 10 14 16.01 19 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 15.65135 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4 5 7 8.01 10 14 16.01 19 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 14.47308 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 3 4 5 7 8.01 10 14 16.01 19 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 13.45098 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 3 4 5 7 8.01 10 12 14 16.01 19 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 12.37122 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 3 4 5 7 8.01 10 12 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 11.45096 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
2 3 4 5 7 8.01 10 12 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 10.47447 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 7 8.01 10 12 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 9.539455 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 7 8.01 10 12 13 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 8.651792 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 10 12 13 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 7.794719 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 10 12 13 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 48 49 50.01 53.01 6.942247 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 10 12 13 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 48 49 50.01 53.01 6.190545 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 12 13 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 48 49 50.01 53.01 5.575953 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 12 13 14 16.01 17 19 20 21.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 48 49 50.01 53.01 5.031242 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 12 13 14 16.01 17 19 20 21.01 22.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 48 49 50.01 53.01 4.395862 11 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 16.01 17 19 20 21.01 22.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 48 49 50.01 53.01 3.765099 42 0 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 16.01 17 19 20 21.01 22.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 42 43.02 46.01 48 49 50.01 53.01 3.124163 51 0 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 16.01 17 19 20 21.01 22.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 42 43.02 46.01 48 49 50.01 51 53.01 2.455747 52 0 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 16.01 17 19 20 21.01 22.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 42 43.02 46.01 48 49 50.01 51 52.01 53.01 1.911753 15 0 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 42 43.02 46.01 48 49 50.01 51 52.01 53.01 1.426056 35 0 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 42 43.02 46.01 48 49 50.01 51 52.01 53.01 0.9366532 45 0 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 42 43.02 45.01 46.01 48 49 50.01 51 52.01 53.01 0.6015685 41 0 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 24 25 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 45.01 46.01 48 49 50.01 51 52.01 53.01 0.3538413 26 0 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 24 25 26.01 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 45.01 46.01 48 49 50.01 51 52.01 53.01 0.2107218 44 0 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 24 25 26.01 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 44.01 45.01 46.01 48 49 50.01 51 52.01 53.01 0.1053573 47 0 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 24 25 26.01 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 44.01 45.01 46.01 47 48 49 50.01 51 52.01 53.01 0.02072936 18 0 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 18 19 20 21.01 22.01 23 24 25 26.01 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 44.01 45.01 46.01 47 48 49 50.01 51 52.01 53.01 0.005743791 54 0 
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 18 19 20 21.01 22.01 23 24 25 26.01 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 44.01 45.01 46.01 47 48 49 50.01 51 52.01 53.01 54.01 -1.442694e-06 32 
27 38.06 50.88125 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25.01 27 38.06 47.53615 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25.01 27 38.06 43.04 44.50835 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
25.01 27 37.02 38.06 43.04 41.95355 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
24.03 25.01 27 37.02 38.06 43.04 39.57804 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21.01 24.03 25.01 27 37.02 38.06 43.04 37.51132 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.01 21.01 24.03 25.01 27 37.02 38.06 43.04 35.48601 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.01 21.01 24.03 25.01 27 37.02 38.06 43.04 48.01 33.79006 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.01 21.01 22.01 24.03 25.01 27 37.02 38.06 43.04 48.01 32.17429 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
8.01 21.01 22.01 24.03 25.01 27 37.02 38.06 43.04 47.01 48.01 30.52376 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.01 8.01 21.01 22.01 24.03 25.01 27 37.02 38.06 43.04 47.01 48.01 28.92153 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
7.01 8.01 21.01 22.01 24.03 25.01 27 37.02 38.06 43.04 47.01 48.01 50 27.32888 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4.01 7.01 8.01 21.01 22.01 24.03 25.01 27 37.02 38.06 43.04 47.01 48.01 50 25.68679 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4.01 5.01 7.01 8.01 21.01 22.01 24.03 25.01 27 37.02 38.06 43.04 47.01 48.01 50 24.3602 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 21.01 22.01 24.03 25.01 27 37.02 38.06 43.04 47.01 48.01 50 23.19406 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 21.01 22.01 24.03 25.01 27 37.02 38.06 43.04 47.01 48.01 50 22.10004 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 21.01 22.01 23 24.03 25.01 27 37.02 38.06 43.04 47.01 48.01 50 21.02275 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 10 21.01 22.01 23 24.03 25.01 27 37.02 38.06 43.04 47.01 48.01 50 19.99095 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 10 21.01 22.01 23 24.03 25.01 27 37.02 38.06 41 43.04 47.01 48.01 50 18.98758 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 10 19.01 21.01 22.01 23 24.03 25.01 27 37.02 38.06 41 43.04 47.01 48.01 50 18.01273 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 10 19.01 21.01 22.01 23 24.03 25.01 27 37.02 38.06 39 41 43.04 47.01 48.01 50 17.04629 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3 4.01 5.01 7.01 8.01 9.01 10 19.01 21.01 22.01 23 24.03 25.01 27 37.02 38.06 39 41 43.04 45 47.01 48.01 50 16.10819 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
