1 2 3 5 6 8.01 9 10 11 12 15 17 19 20 21.01 22.01 23 27.01 28.01 30.01 31.01 33.01 34.01 36.01 38.06 39.01 40.01 42 43.02 46.01 48 50.01 51 52.01 54.01 10.63336 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 5 6 8.01 9 10 11 12 15 17 19 20 21.01 22.01 23 27.01 28.01 30.01 31.01 33.01 34.01 36.01 38.06 39.01 40.01 42 43.02 46.01 48 50.01 51 52.01 53.01 54.01 9.824291 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 5 6 7 8.01 9 10 11 12 15 17 19 20 21.01 22.01 23 27.01 28.01 30.01 31.01 33.01 34.01 36.01 38.06 39.01 40.01 42 43.02 46.01 48 50.01 51 52.01 53.01 54.01 9.302241 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 5 6 7 8.01 9 10 11 12 13 15 17 19 20 21.01 22.01 23 27.01 28.01 30.01 31.01 33.01 34.01 36.01 38.06 39.01 40.01 42 43.02 46.01 48 50.01 51 52.01 53.01 54.01 8.723514 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 5 6 7 8.01 9 10 11 12 13 15 17 19 20 21.01 22.01 23 27.01 28.01 30.01 31.01 33.01 34.01 35.01 36.01 38.06 39.01 40.01 42 43.02 46.01 48 50.01 51 52.01 53.01 54.01 8.062356 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 5 6 7 8.01 9 10 11 12 13 14 15 17 19 20 21.01 22.01 23 27.01 28.01 30.01 31.01 33.01 34.01 35.01 36.01 38.06 39.01 40.01 42 43.02 46.01 48 50.01 51 52.01 53.01 54.01 7.466951 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 27.01 28.01 30.01 31.01 33.01 34.01 35.01 36.01 38.06 39.01 40.01 42 43.02 46.01 48 50.01 51 52.01 53.01 54.01 6.68133 29 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 38.06 39.01 40.01 42 43.02 46.01 48 50.01 51 52.01 53.01 54.01 6.321332 4 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 38.06 39.01 40.01 42 43.02 46.01 48 50.01 51 52.01 53.01 54.01 6.007167 44 0 0 0 0 0 0 0 0 0 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 38.06 39.01 40.01 42 43.02 44.01 46.01 48 50.01 51 52.01 53.01 54.01 5.696521 49 0 0 0 0 0 0 0 0 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 38.06 39.01 40.01 42 43.02 44.01 46.01 48 49 50.01 51 52.01 53.01 54.01 5.476532 47 0 0 0 0 0 0 0 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 38.06 39.01 40.01 42 43.02 44.01 46.01 47 48 49 50.01 51 52.01 53.01 54.01 5.274679 41 0 0 0 0 0 0 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 38.06 39.01 40.01 41.01 42 43.02 44.01 46.01 47 48 49 50.01 51 52.01 53.01 54.01 5.094734 45 0 0 0 0 0 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 38.06 39.01 40.01 41.01 42 43.02 44.01 45.01 46.01 47 48 49 50.01 51 52.01 53.01 54.01 4.947421 37 0 0 0 0 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 44.01 45.01 46.01 47 48 49 50.01 51 52.01 53.01 54.01 2.376301 26 0 0 0 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 26.01 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 44.01 45.01 46.01 47 48 49 50.01 51 52.01 53.01 54.01 2.264984 24 0 0 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 24 26.01 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 44.01 45.01 46.01 47 48 49 50.01 51 52.01 53.01 54.01 0.6348782 25 0 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 19 20 21.01 22.01 23 24 25 26.01 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 44.01 45.01 46.01 47 48 49 50.01 51 52.01 53.01 54.01 0.008718869 18 0 0
1 2 3 4 5 6 7 8.01 9 10 11 12 13 14 15 16.01 17 18 19 20 21.01 22.01 23 24 25 26.01 27.01 28.01 29 30.01 31.01 33.01 34.01 35.01 36.01 37.02 38.06 39.01 40.01 41.01 42 43.02 44.01 45.01 46.01 47 48 49 50.01 51 52.01 53.01 54.01 -1.442694e-06 32 0
0 1 844.469 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
38.06 43.04 48.74373 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37.02 38.06 43.04 46.08532 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37.02 38.06 43.04 45 44.60916 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 37.02 38.06 43.04 45 43.47951 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 33 37.02 38.06 43.04 45 42.04924 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 33 37.02 38.06 43.04 45 51.01 40.8451 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 32.01 33 37.02 38.06 43.04 45 51.01 39.05088 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.01 27 32.01 33 37.02 38.06 43.04 45 51.01 38.09933 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.01 27 32.01 33 34 37.02 38.06 43.04 45 51.01 37.08369 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6.01 27 32.01 33 34 37.02 38.06 41 43.04 45 51.01 35.47505 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.01 6.01 27 32.01 33 34 37.02 38.06 41 43.04 45 51.01 34.50029 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.01 6.01 23 27 32.01 33 34 37.02 38.06 41 43.04 45 51.01 32.99286 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.01 6.01 22.01 23 27 32.01 33 34 37.02 38.06 41 43.04 45 51.01 32.27487 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.01 6.01 21.01 22.01 23 27 32.01 33 34 37.02 38.06 41 43.04 45 51.01 30.96657 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
