3 5 7 8.01 14 16.01 19 21.01 23 27.01 28.01 29 30.01 34.01 37.02 38.06 39.01 40.01 46.01 49 50.01 53.01 20.01817 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 5 7 8.01 14 16.01 19 21.01 23 25 27.01 28.01 29 30.01 34.01 37.02 38.06 39.01 40.01 46.01 49 50.01 53.01 19.409 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 5 7 8.01 10 14 16.01 19 21.01 23 25 27.01 28.01 29 30.01 34.01 37.02 38.06 39.01 40.01 46.01 49 50.01 53.01 18.74387 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 5 7 8.01 10 14 16.01 19 21.01 23 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 46.01 49 50.01 53.01 17.90694 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 5 7 8.01 10 14 16.01 19 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 46.01 49 50.01 53.01 17.097 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 5 7 8.01 10 14 16.01 19 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 15.65135 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 4 5 7 8.01 10 14 16.01 19 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 14.47308 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 3 4 5 7 8.01 10 14 16.01 19 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 13.45098 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 3 4 5 7 8.01 10 12 14 16.01 19 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 12.37122 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 3 4 5 7 8.01 10 12 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 11.45096 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 3 4 5 7 8.01 10 12 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 10.47447 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 4 5 7 8.01 10 12 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 9.539455 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 4 5 7 8.01 10 12 13 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 8.651792 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2 3 4 5 6 7 8.01 10 12 13 14 16.01 19 20 21.01 23 24 25 27.01 28.01 29 30.01 33.01 34.01 36.01 37.02 38.06 39.01 40.01 43.02 46.01 49 50.01 53.01 7.794719 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
